Units,Appliances,Hours,Season,Rate,Bill
542,2,7.3,Summer,7.0,4146.4
386,5,13.1,Monsoon,6.5,3100.8
291,7,7.7,Winter,6.0,2347.6
480,9,2.8,Monsoon,6.5,3726.4
302,11,1.9,Monsoon,6.5,2851.2
429,7,12.1,Monsoon,6.5,3490.3
331,10,13.8,Summer,7.0,3454.4
161,5,13.3,Monsoon,6.5,1765.9
91,1,10.7,Monsoon,6.5,1099.1
250,2,7.1,Monsoon,6.5,2098.8
459,6,3.3,Summer,7.0,3762.4
292,4,11.8,Winter,6.0,2383.4
400,12,7.8,Summer,7.0,3658.4
555,12,1.6,Monsoon,6.5,4445.3
209,11,6.4,Summer,7.0,2269.2
326,10,2.5,Summer,7.0,2979.0
208,10,13.8,Monsoon,6.5,2395.4
402,6,3.0,Summer,7.0,3356.0
140,12,8.1,Summer,7.0,2109.8
594,12,3.0,Summer,7.0,5017.0
142,3,5.2,Winter,6.0,1278.6
490,2,12.8,Summer,7.0,4039.4
290,7,11.0,Winter,6.0,2424.0
160,4,10.1,Winter,6.0,1612.8
490,10,4.6,Monsoon,6.5,3993.8
141,12,1.6,Summer,7.0,1831.8
409,7,2.6,Monsoon,6.5,3185.3
332,2,9.6,Winter,6.0,2437.8
325,10,7.6,Winter,6.0,2757.8
435,2,2.8,Winter,6.0,2816.4
482,11,9.2,Summer,7.0,4264.6
325,8,7.6,Monsoon,6.5,2928.3
242,9,8.9,Summer,7.0,2571.2
84,6,12.9,Winter,6.0,1256.2
164,7,11.6,Summer,7.0,1908.8
502,2,1.9,Summer,7.0,3600.2
552,6,9.4,Monsoon,6.5,4195.2
386,7,11.9,Winter,6.0,2975.2
207,1,3.9,Winter,6.0,1552.2
81,3,7.6,Monsoon,6.5,893.3
350,3,7.6,Summer,7.0,2813.8
217,9,12.4,Winter,6.0,2218.2
345,11,4.9,Monsoon,6.5,3003.7
315,10,5.5,Monsoon,6.5,2809.5
501,10,11.5,Summer,7.0,4543.0
491,5,10.2,Winter,6.0,3407.6
257,3,7.8,Monsoon,6.5,2075.9
545,5,12.4,Monsoon,6.5,4243.7
322,6,8.2,Summer,7.0,2955.6
582,2,7.2,Summer,7.0,4355.6
515,9,13.5,Summer,7.0,4479.0
472,5,11.2,Summer,7.0,3809.6
392,4,8.9,Summer,7.0,3370.2
599,8,4.1,Summer,7.0,4917.8
447,9,4.3,Winter,6.0,3356.4
494,5,11.0,Summer,7.0,4171.0
337,2,4.4,Summer,7.0,2466.2
92,10,12.9,Monsoon,6.5,1637.2
509,1,3.8,Summer,7.0,3649.4
216,6,4.8,Winter,6.0,1755.4
348,2,9.7,Summer,7.0,2774.6
167,10,1.9,Summer,7.0,1904.2
552,3,1.6,Winter,6.0,3544.8
100,1,10.3,Summer,7.0,1156.4
358,2,8.6,Monsoon,6.5,2628.8
460,4,12.0,Winter,6.0,3244.0
574,12,9.2,Summer,7.0,4955.6
227,3,10.9,Monsoon,6.5,2103.7
108,10,10.6,Winter,6.0,1729.8
234,12,6.4,Winter,6.0,2343.2
496,4,3.8,Monsoon,6.5,3631.4
587,5,11.4,Summer,7.0,4697.2
94,5,11.9,Winter,6.0,1181.2
509,2,2.8,Summer,7.0,3647.4
277,5,6.3,Summer,7.0,2510.4
470,4,2.1,Summer,7.0,3464.8
488,8,10.2,Summer,7.0,4157.6
235,1,1.9,Summer,7.0,1784.2
480,7,10.5,Summer,7.0,3994.0
449,4,6.6,Monsoon,6.5,3491.3
111,1,5.7,Monsoon,6.5,1039.1
400,1,2.2,Monsoon,6.5,2829.6
219,6,13.4,Summer,7.0,2436.2
106,8,4.2,Summer,7.0,1465.6
274,1,9.7,Summer,7.0,2191.6
175,2,4.1,Summer,7.0,1513.8
122,12,7.9,Monsoon,6.5,1682.2
479,8,3.3,Monsoon,6.5,3636.9
339,6,12.4,Summer,7.0,3103.2
497,2,14.0,Monsoon,6.5,3658.5
251,9,11.6,Monsoon,6.5,2426.3
86,8,4.7,Winter,6.0,1142.6
135,3,11.8,Winter,6.0,1339.4
214,3,6.0,Winter,6.0,1544.0
486,1,3.3,Monsoon,6.5,3258.4
356,2,3.3,Summer,7.0,2572.4
358,5,10.8,Monsoon,6.5,3032.4
264,7,9.2,Winter,6.0,2252.6
267,7,9.5,Monsoon,6.5,2486.5
176,4,13.0,Winter,6.0,1770.0
160,11,7.3,Winter,6.0,1882.4
104,11,3.2,Monsoon,6.5,1506.6
447,10,8.3,Monsoon,6.5,3694.9
117,3,2.8,Winter,6.0,1119.4
193,6,13.4,Monsoon,6.5,2143.7
173,3,11.6,Monsoon,6.5,1770.3
372,12,9.1,Winter,6.0,3390.8
341,8,8.5,Winter,6.0,2917.0
511,3,4.2,Monsoon,6.5,3678.1
89,9,8.1,Summer,7.0,1443.8
345,1,7.9,Winter,6.0,2324.2
170,10,2.9,Winter,6.0,1617.2
378,10,12.1,Winter,6.0,3172.8
527,5,2.0,Summer,7.0,4126.0
286,7,9.1,Monsoon,6.5,2483.8
413,4,5.0,Summer,7.0,3278.0
527,5,7.1,Monsoon,6.5,3819.3
241,2,4.3,Monsoon,6.5,1936.9
406,5,6.9,Winter,6.0,2879.2
89,3,2.3,Monsoon,6.5,772.9
583,11,13.2,Summer,7.0,5090.6
447,6,1.5,Summer,7.0,3517.0
82,1,1.8,Summer,7.0,819.4
465,4,11.4,Monsoon,6.5,3657.7
325,10,2.9,Winter,6.0,2533.2
172,2,4.7,Summer,7.0,1522.6
103,10,13.4,Summer,7.0,1643.2
235,4,3.2,Winter,6.0,1862.6
547,12,11.9,Summer,7.0,5064.2
550,12,10.5,Monsoon,6.5,4521.0
89,9,11.4,Winter,6.0,1460.2
164,9,6.8,Winter,6.0,1741.4
330,1,2.1,Winter,6.0,2216.8
304,4,6.9,Winter,6.0,2176.2
330,8,2.5,Monsoon,6.5,2634.0
167,6,2.7,Monsoon,6.5,1685.1
458,12,4.7,Monsoon,6.5,3994.6
396,3,13.7,Summer,7.0,3296.6
346,11,1.7,Monsoon,6.5,3046.6
411,4,5.0,Summer,7.0,3337.0
537,6,6.2,Summer,7.0,4466.6
336,5,8.8,Monsoon,6.5,2744.4
522,8,3.4,Winter,6.0,3624.2
139,9,3.2,Summer,7.0,1505.6
173,12,7.8,Summer,7.0,2129.4
307,9,7.1,Monsoon,6.5,2776.3
232,7,3.3,Summer,7.0,2292.4
592,2,7.7,Winter,6.0,3913.6
558,4,11.4,Summer,7.0,4518.2
277,7,5.4,Monsoon,6.5,2369.7
545,1,1.6,Winter,6.0,3273.8
176,9,13.4,Summer,7.0,2324.2
419,2,8.4,Monsoon,6.5,3152.7
260,11,13.7,Summer,7.0,2945.6
98,5,9.8,Monsoon,6.5,1289.4
112,1,7.3,Summer,7.0,991.4
136,5,6.8,Summer,7.0,1329.4
167,3,8.5,Summer,7.0,1719.0
549,2,1.9,Summer,7.0,3965.2
210,10,10.7,Summer,7.0,2487.6
439,2,3.1,Summer,7.0,3274.8
463,1,7.7,Monsoon,6.5,3359.1
412,4,13.4,Winter,6.0,3089.2
470,12,2.1,Winter,6.0,3664.8
261,3,13.7,Monsoon,6.5,2339.1
387,7,11.8,Summer,7.0,3356.4
170,6,4.5,Summer,7.0,1743.0
289,12,5.4,Winter,6.0,2591.2
320,6,8.5,Winter,6.0,2613.0
582,7,8.2,Summer,7.0,4691.6
183,12,10.0,Winter,6.0,2242.0
267,7,7.2,Monsoon,6.5,2243.1
481,7,10.3,Monsoon,6.5,3917.9
489,3,12.2,Winter,6.0,3461.6
532,7,12.2,Summer,7.0,4596.6
356,10,5.2,Monsoon,6.5,3198.6
243,10,2.3,Summer,7.0,2371.4
95,1,6.7,Winter,6.0,727.6
390,9,8.6,Monsoon,6.5,3364.8
208,4,5.4,Summer,7.0,1856.2
394,1,5.3,Summer,7.0,3035.4
467,9,3.4,Monsoon,6.5,3621.7
168,6,11.4,Summer,7.0,1956.2
444,3,6.0,Winter,6.0,3171.0
97,7,9.7,Summer,7.0,1396.6
170,2,2.8,Winter,6.0,1330.4
162,9,3.3,Summer,7.0,1788.4
519,4,5.3,Summer,7.0,4063.4
374,9,12.4,Monsoon,6.5,3470.2
146,9,8.0,Summer,7.0,1981.0
103,7,6.6,Winter,6.0,1116.8
180,2,13.9,Winter,6.0,1542.2
244,6,5.4,Summer,7.0,2241.2
270,4,12.3,Summer,7.0,2404.4
491,1,5.4,Monsoon,6.5,3527.7
84,4,7.7,Winter,6.0,880.6
597,7,2.2,Monsoon,6.5,4276.1
247,1,14.0,Summer,7.0,2139.0
537,9,11.9,Summer,7.0,4552.2
171,5,1.9,Summer,7.0,1431.2
384,8,11.7,Summer,7.0,3508.6
588,12,2.7,Summer,7.0,5059.6
504,1,11.3,Monsoon,6.5,3560.4
477,3,11.0,Monsoon,6.5,3634.5
132,12,7.8,Monsoon,6.5,1756.4
371,11,7.3,Monsoon,6.5,3448.9
453,1,9.4,Winter,6.0,2935.2
528,6,4.3,Summer,7.0,4327.4
202,1,7.4,Summer,7.0,1621.2
534,9,10.8,Monsoon,6.5,4449.4
559,10,11.0,Summer,7.0,4837.0
194,7,2.8,Winter,6.0,1561.4
193,10,7.4,Monsoon,6.5,2040.7
287,11,8.9,Summer,7.0,3019.2
572,8,11.2,Winter,6.0,4389.6
576,6,12.0,Summer,7.0,4628.0
509,9,12.3,Winter,6.0,3836.4
373,9,1.7,Summer,7.0,3374.6
440,8,12.3,Winter,6.0,3610.4
95,3,9.6,Summer,7.0,1128.8
218,4,12.5,Summer,7.0,2081.0
204,7,8.8,Summer,7.0,2175.4
471,9,5.9,Monsoon,6.5,3894.7
487,11,7.4,Winter,6.0,3893.2
445,2,7.0,Winter,6.0,2906.0
453,12,10.9,Summer,7.0,4178.2
409,1,10.7,Summer,7.0,3285.6
228,7,2.4,Winter,6.0,1985.2
302,4,6.0,Summer,7.0,2659.0
240,5,12.1,Winter,6.0,2010.8
307,10,3.2,Monsoon,6.5,2862.1
595,2,4.3,Winter,6.0,3675.4
189,12,6.8,Winter,6.0,1992.4
403,4,2.1,Summer,7.0,3040.8
152,7,7.5,Winter,6.0,1613.0
477,12,5.1,Monsoon,6.5,3998.3
417,4,5.4,Summer,7.0,3226.2
83,6,1.7,Summer,7.0,928.6
590,7,4.7,Winter,6.0,4055.6
597,10,11.3,Winter,6.0,4460.4
563,4,8.4,Winter,6.0,3887.2
193,3,8.3,Monsoon,6.5,1570.9
584,6,11.6,Winter,6.0,4136.8
461,10,7.7,Summer,7.0,3992.6
450,5,3.4,Winter,6.0,2993.2
552,3,4.3,Monsoon,6.5,3949.4
237,5,11.3,Summer,7.0,2372.4
458,5,6.8,Monsoon,6.5,3578.4
224,1,6.0,Winter,6.0,1653.0
107,8,4.0,Summer,7.0,1487.0
205,6,6.3,Winter,6.0,1780.4
572,9,13.9,Monsoon,6.5,4659.2
142,4,2.7,Winter,6.0,1199.6
313,9,1.7,Winter,6.0,2455.6
383,2,12.0,Winter,6.0,2871.0
550,11,3.8,Winter,6.0,3996.4
256,6,4.7,Summer,7.0,2364.6
492,3,12.7,Monsoon,6.5,3693.6
387,1,7.1,Monsoon,6.5,2848.3
219,1,7.1,Winter,6.0,1620.8
291,3,7.5,Monsoon,6.5,2180.5
291,6,4.1,Monsoon,6.5,2526.3
567,7,10.1,Winter,6.0,4172.8
208,4,12.7,Monsoon,6.5,2037.6
596,8,9.1,Monsoon,6.5,4706.8
110,5,8.0,Monsoon,6.5,1381.0
319,3,2.2,Winter,6.0,2191.6
320,5,1.6,Winter,6.0,2152.8
228,8,4.0,Monsoon,6.5,2178.0
165,6,9.0,Monsoon,6.5,1794.5
343,1,5.4,Winter,6.0,2288.2
541,1,10.7,Winter,6.0,3716.6
554,8,10.4,Monsoon,6.5,4438.2
242,7,12.1,Winter,6.0,2395.8
108,4,11.9,Monsoon,6.5,1414.2
230,3,7.5,Winter,6.0,1841.0
213,8,10.6,Monsoon,6.5,2143.3
260,3,13.3,Summer,7.0,2312.4
185,2,11.0,Winter,6.0,1635.0
581,7,9.1,Winter,6.0,4296.8
513,3,2.2,Summer,7.0,3847.6
460,2,5.1,Summer,7.0,3624.8
318,1,6.2,Winter,6.0,2049.6
88,4,8.8,Winter,6.0,975.4
110,3,10.8,Summer,7.0,1408.4
94,2,14.0,Monsoon,6.5,1119.0
487,5,7.7,Summer,7.0,3838.6
512,9,1.8,Summer,7.0,4105.4
555,1,13.0,Winter,6.0,3650.0
278,8,12.6,Winter,6.0,2410.8
91,1,5.1,Winter,6.0,704.8
269,7,11.9,Summer,7.0,2614.2
366,7,8.7,Winter,6.0,2801.6
243,10,5.0,Winter,6.0,2325.0
327,9,1.6,Winter,6.0,2554.8
113,12,6.5,Monsoon,6.5,1712.5
142,3,12.5,Winter,6.0,1528.0
191,12,9.0,Winter,6.0,2143.0
553,12,3.5,Summer,7.0,4851.0
169,3,12.7,Summer,7.0,1643.6
307,6,9.7,Winter,6.0,2505.6
519,1,3.1,Monsoon,6.5,3595.3
509,8,6.4,Monsoon,6.5,4026.7
544,3,8.4,Summer,7.0,4243.2
290,10,7.6,Winter,6.0,2752.8
103,8,10.5,Winter,6.0,1540.0
525,5,11.7,Monsoon,6.5,4129.1
587,6,10.9,Monsoon,6.5,4371.7
125,9,1.6,Summer,7.0,1406.8
255,10,2.1,Monsoon,6.5,2311.3
460,5,12.5,Summer,7.0,3866.0
113,5,4.7,Monsoon,6.5,1334.1
310,3,12.7,Summer,7.0,2748.6
333,4,3.7,Summer,7.0,2629.6
446,2,2.0,Summer,7.0,3349.0
419,6,12.2,Monsoon,6.5,3335.1
311,6,5.0,Summer,7.0,2574.0
494,10,7.8,Summer,7.0,4459.4
371,12,11.3,Monsoon,6.5,3456.9
277,3,5.2,Summer,7.0,2255.6
247,10,6.8,Winter,6.0,2175.4
107,6,8.6,Monsoon,6.5,1451.3
316,2,3.1,Monsoon,6.5,2257.8
172,3,12.5,Winter,6.0,1456.0
421,10,6.4,Winter,6.0,3273.2
200,3,4.5,Summer,7.0,1825.0
282,2,7.5,Winter,6.0,2040.0
460,5,3.5,Monsoon,6.5,3270.0
266,10,11.2,Winter,6.0,2546.6
175,10,4.0,Monsoon,6.5,1978.5
180,10,3.2,Winter,6.0,1871.6
157,12,4.4,Winter,6.0,1941.2
317,12,6.5,Winter,6.0,2930.0
564,6,3.4,Winter,6.0,3979.2
488,5,6.3,Monsoon,6.5,3595.4
106,10,6.8,Monsoon,6.5,1608.4
107,1,8.6,Summer,7.0,985.8
355,6,12.4,Monsoon,6.5,3032.7
275,3,10.3,Summer,7.0,2290.4
315,6,5.9,Winter,6.0,2457.2
357,4,10.5,Summer,7.0,2974.0
187,5,4.5,Summer,7.0,1635.0
532,8,13.0,Monsoon,6.5,4428.0
223,5,7.3,Monsoon,6.5,1892.9
337,3,3.4,Winter,6.0,2209.2
321,12,11.7,Monsoon,6.5,3208.1
192,10,3.8,Monsoon,6.5,1857.4
574,8,2.0,Winter,6.0,4122.0
471,10,4.0,Monsoon,6.5,3779.5
254,10,8.9,Summer,7.0,2812.2
442,2,6.0,Winter,6.0,2829.0
428,8,10.5,Summer,7.0,3808.0
361,1,12.5,Winter,6.0,2601.0
595,6,10.7,Monsoon,6.5,4678.1
255,6,10.2,Summer,7.0,2554.6
494,3,1.7,Summer,7.0,3810.6
487,8,3.1,Winter,6.0,3677.8
451,5,13.0,Summer,7.0,3859.0
462,2,11.3,Monsoon,6.5,3499.4
242,3,3.8,Summer,7.0,2024.4
188,9,3.8,Summer,7.0,2064.4
387,8,3.7,Summer,7.0,3392.6
337,3,9.6,Summer,7.0,2718.8
246,4,13.0,Summer,7.0,2240.0
259,10,1.6,Winter,6.0,2104.8
507,7,3.6,Monsoon,6.5,3928.3
217,7,6.5,Summer,7.0,2140.0
133,10,6.0,Winter,6.0,1565.0
148,8,11.9,Summer,7.0,1759.2
317,10,2.4,Summer,7.0,2829.2
304,4,6.1,Monsoon,6.5,2358.8
261,3,3.5,Monsoon,6.5,2076.5
168,10,4.3,Summer,7.0,1798.4
127,7,13.6,Monsoon,6.5,1781.3
552,8,9.7,Summer,7.0,4669.6
367,7,2.9,Winter,6.0,2802.2
565,7,12.4,Summer,7.0,4807.2
303,12,8.1,Winter,6.0,2855.8
95,10,5.6,Summer,7.0,1558.8
284,5,6.8,Summer,7.0,2580.4
230,4,9.9,Winter,6.0,1872.2
500,2,1.7,Summer,7.0,3659.6
175,7,5.2,Winter,6.0,1602.6
181,7,5.9,Monsoon,6.5,1793.7
281,8,3.7,Summer,7.0,2680.6
477,9,6.0,Monsoon,6.5,3918.5
512,12,4.1,Summer,7.0,4456.8
379,3,9.3,Monsoon,6.5,2791.9
518,2,7.4,Winter,6.0,3469.2
531,1,14.0,Summer,7.0,4277.0
273,3,5.2,Monsoon,6.5,2058.1
252,5,8.5,Summer,7.0,2404.0
353,5,2.5,Winter,6.0,2617.0
304,5,5.8,Summer,7.0,2636.4
593,7,8.7,Summer,7.0,4928.6
91,3,6.0,Monsoon,6.5,954.5
458,12,4.3,Monsoon,6.5,3797.4
122,5,10.1,Winter,6.0,1277.8
524,12,10.3,Summer,7.0,4618.4
92,1,8.9,Monsoon,6.5,878.2
425,11,12.6,Monsoon,6.5,3926.3
354,3,2.6,Monsoon,6.5,2560.8
408,10,9.0,Summer,7.0,3624.0
305,8,8.2,Monsoon,6.5,2716.1
517,1,5.3,Monsoon,6.5,3633.9
176,5,4.3,Monsoon,6.5,1697.4
348,5,4.2,Monsoon,6.5,2580.6
464,2,8.3,Winter,6.0,3227.4
439,7,4.7,Monsoon,6.5,3502.1
214,11,12.5,Winter,6.0,2318.0
148,6,9.7,Winter,6.0,1443.6
461,9,10.8,Monsoon,6.5,4025.9
141,3,7.2,Summer,7.0,1318.6
192,1,11.2,Monsoon,6.5,1633.6
121,12,7.2,Winter,6.0,1844.6
100,5,13.7,Winter,6.0,1344.6
518,1,5.7,Winter,6.0,3200.6
333,8,4.8,Summer,7.0,3052.4
331,4,1.8,Monsoon,6.5,2558.9
530,11,4.1,Monsoon,6.5,4331.8
203,9,13.2,Winter,6.0,2115.6
267,7,6.6,Monsoon,6.5,2468.3
367,2,9.2,Monsoon,6.5,2885.1
600,11,7.8,Winter,6.0,4551.4
594,6,10.0,Summer,7.0,4701.0
562,4,8.7,Winter,6.0,3829.6
253,12,7.9,Winter,6.0,2626.2
489,1,10.8,Winter,6.0,3312.4
410,1,12.0,Monsoon,6.5,3070.0
221,3,11.9,Monsoon,6.5,2047.7
348,11,12.2,Summer,7.0,3558.6
159,9,12.3,Monsoon,6.5,2038.9
496,7,4.1,Summer,7.0,3922.8
491,3,8.7,Summer,7.0,3732.6
276,10,8.8,Winter,6.0,2662.4
162,11,13.9,Monsoon,6.5,2281.2
582,2,8.5,Summer,7.0,4506.0
410,4,11.2,Monsoon,6.5,3207.6
172,8,10.7,Winter,6.0,1704.6
513,5,9.1,Monsoon,6.5,3851.3
378,3,1.9,Winter,6.0,2640.2
320,2,9.9,Monsoon,6.5,2458.2
389,11,13.9,Winter,6.0,3297.2
369,6,11.2,Summer,7.0,3350.6
107,7,9.0,Winter,6.0,1231.0
428,9,7.0,Monsoon,6.5,3414.0
344,10,8.1,Winter,6.0,2929.8
364,11,11.3,Summer,7.0,3456.4
230,12,10.0,Monsoon,6.5,2443.0
194,7,7.4,Winter,6.0,1678.2
465,11,4.9,Winter,6.0,3605.2
196,6,12.5,Monsoon,6.5,2134.0
133,2,6.2,Monsoon,6.5,1147.1
225,11,7.9,Monsoon,6.5,2416.7
284,8,11.2,Summer,7.0,2729.6
135,10,13.7,Winter,6.0,1904.6
385,1,7.1,Monsoon,6.5,2640.3
111,9,9.4,Summer,7.0,1491.2
147,8,3.5,Monsoon,6.5,1499.5
249,10,13.3,Monsoon,6.5,2771.9
383,5,12.0,Summer,7.0,3359.0
99,8,3.3,Summer,7.0,1414.4
427,10,3.8,Monsoon,6.5,3620.9
362,2,2.4,Monsoon,6.5,2676.2
513,10,10.1,Summer,7.0,4570.8
255,8,6.6,Summer,7.0,2406.8
113,9,3.2,Summer,7.0,1323.6
202,8,2.2,Summer,7.0,1934.6
279,11,12.8,Winter,6.0,2732.4
355,4,5.6,Winter,6.0,2591.8
268,11,4.7,Monsoon,6.5,2705.6
576,1,2.5,Monsoon,6.5,3734.0
382,11,13.1,Monsoon,6.5,3487.8
246,11,12.5,Winter,6.0,2501.0
99,10,2.6,Winter,6.0,1245.8
549,6,4.6,Summer,7.0,4304.8
352,10,7.1,Monsoon,6.5,3016.8
465,11,11.0,Summer,7.0,4128.0
380,4,6.2,Summer,7.0,3011.6
